price,percentage
720,31.024982388967047
1200,24.529924931002164
299,37.75993342607064
2199,15.056228344208485
620,32.53687190594633
2390,13.867059393448578
1880,17.48762816556966
1700,19.105425386184148
1750,18.638246035679472
1080,26.035446019427503
900,28.441531747147867
1330,22.987899920211316
879,28.73379510214751
499,34.439451356798614
1530,20.796203199308945
700,31.32298091176787
499,34.439451356798614
419,35.74136790093723
530,33.944377101337096
420,35.724877712218614
990,27.216318269025333
550,33.62776621100738
1250,23.925889936902713
1170,24.898914998354382
770,30.289565977016622
1870,17.572852697054905
400,36.05572158948218
1390,22.307399155816682
497,34.471572280794064
1030,26.686011932349174
830,29.42513122763062
2250,14.71915857040391
2790,12.023706696762748
990,27.216318269025333
950,27.755383366891557
2290,14.464753211214799
830,29.42513122763062
539,33.8016312265144
1880,17.48762816556966
1759,18.555607159523603
480,34.74548422221301
400,36.05572158948218
1520,20.90058752089746
1530,20.796203199308945
1110,25.65167554256705
1980,16.66549109230801
2549,13.029443268377797
2440,13.58874083110468
3450,10.897058912409122
1590,20.1813931438398
249,38.62426785428733
650,32.07755711382156
650,32.07755711382156
2550,13.024613180493464
1499,21.121576456712948
630,32.3832195526637
1020,26.817767382656648
950,27.755383366891557
2340,14.159063520151946
950,27.755383366891557
1250,23.925889936902713
1720,18.916911378259144
2590,12.835898530229844
1350,22.75887664178225
1090,25.906975104566307
370,36.55609307468538
1930,17.069716846759093
2550,13.024613180493464
770,30.289565977016622
1950,16.90638427725552
799,29.869295183674886
1940,16.987776850720117
1290,23.452515547961983
1050,26.424143299457366
1349,22.77027580055914
1390,22.307399155816682
2200,15.049482277313821
730,30.876804261428205
1650,19.586290301048304
599,32.86132370831946
1980,16.66549109230801
390,36.221964661975534
830,29.42513122763062
1430,21.864680431041172
1100,25.779051612279492
2090,15.824367619060979
1950,16.90638427725552
3670,11.051414702956862
360,36.723978414901865
930,28.02820045127094
650,32.07755711382156
1390,22.307399155816682
1170,24.898914998354382
520,34.10350368036352
3980,11.718623689035645
1130,25.39856567086531
630,32.3832195526637
1499,21.121576456712948
1420,21.97453897837348
430,35.5602769074484
420,35.724877712218614
1240,24.045602090573848
1399,22.207023788250932
1690,19.200503524008223
1590,20.1813931438398
2330,14.219106613215764
920,28.165430127322203
500,34.423399106139506
590,33.0011135012405
720,31.024982388967047
2470,13.428318764590891
1120,25.524846895428993
830,29.42513122763062
370,36.55609307468538
580,33.156955544820654
590,33.0011135012405
890,28.58040369092226
1490,21.217025021109286
1650,19.586290301048304
2590,12.835898530229844
720,31.024982388967047
1790,18.27435616161455
1070,26.164464356863082
520,34.10350368036352
1690,19.200503524008223
470,34.90734791411133
2450,13.534719386359033
1180,24.7753708866626
2590,12.835898530229844
1350,22.75887664178225
1510,21.005519265060357
1240,24.045602090573848
1330,22.987899920211316
614,32.62932608075161
440,35.396223525252566
1030,26.686011932349174
2550,13.024613180493464
850,29.141365691763653
1200,24.529924931002164
1170,24.898914998354382
1250,23.925889936902713
1880,17.48762816556966
1090,25.906975104566307
1330,22.987899920211316
1460,21.538389324490524
740,30.72917355646374
2480,13.375939587568382
699,31.337938317278223
1470,21.430720467455732
2850,11.82274810752418
1830,17.919225048739698
510,34.26317768196432
650,32.07755711382156
2249,14.725630926011384
690,31.47280130702985
2130,15.534927215111612
2450,13.534719386359033
1950,16.90638427725552
1290,23.452515547961983
730,30.876804261428205
1400,22.195898340761236
1640,19.68410555174427
450,35.232717565631106
3100,11.1975468999354
2300,14.402520427853474
850,29.141365691763653
2220,14.915710526826718
449,35.249043527577406
520,34.10350368036352
699,31.337938317278223
1895,17.360817785668743
1130,25.39856567086531
990,27.216318269025333
1630,19.782468225014618
1595,20.131048534234072
1495,21.16394329863166
2640,12.612322225323854
1250,23.925889936902713
400,36.05572158948218
1530,20.796203199308945
2990,11.430483893047274
599,32.86132370831946
1880,17.48762816556966
820,29.56783512942567
1400,22.195898340761236
1820,18.00718669309684
2230,14.849645785444736
1320,23.10323269328741
480,34.74548422221301
590,33.0011135012405
400,36.05572158948218
2920,11.613204147213445
1970,16.745241398049465
1720,18.916911378259144
1559,20.496584341360357
1590,20.1813931438398
2190,15.117189286418935
2390,13.867059393448578
2660,12.526723661382118
640,32.23011462195544
500,34.423399106139506
670,31.77408436527695
550,33.62776621100738
630,32.3832195526637
1459,21.549186318435595
560,33.47028189970409
620,32.53687190594633
1750,18.638246035679472
510,34.26317768196432
2450,13.534719386359033
660,31.925547028262066
1590,20.1813931438398
319,37.41803161280461
1950,16.90638427725552
820,29.56783512942567
550,33.62776621100738
790,29.999231370257103
2580,12.882256058934185
319,37.41803161280461
1559,20.496584341360357
1390,22.307399155816682
750,30.582090274073654
1590,20.1813931438398
1680,19.296129084406672
460,35.06975902858403
2900,11.670336737287474
2450,13.534719386359033
1849,17.753606073653536
520,34.10350368036352
1550,20.589076823855045
1300,23.335540507162747
1390,22.307399155816682
720,31.024982388967047
599,32.86132370831946
650,32.07755711382156
980,27.350263409630323
650,32.07755711382156
740,30.72917355646374
550,33.62776621100738
1460,21.538389324490524
1930,17.069716846759093
4180,12.42826661234237
880,28.719823057271043
430,35.5602769074484
769,30.304140186724908
740,30.72917355646374
480,34.74548422221301
489,34.60027494580561
690,31.47280130702985
1200,24.529924931002164
2750,12.168627541076035
2699,12.366104558413948
550,33.62776621100738
1190,24.652374197545193
1030,26.686011932349174
630,32.3832195526637
1390,22.307399155816682
1310,23.21911288893789
1330,22.987899920211316
1370,22.53204305365071
549,33.6435447503793
340,37.061391363057986
549,33.6435447503793
520,34.10350368036352
900,28.441531747147867
1870,17.572852697054905
1680,19.296129084406672
1780,18.364507496269205
1390,22.307399155816682
700,31.32298091176787
1530,20.796203199308945
2220,14.915710526826718
3000,11.406570689892483
1550,20.589076823855045
1250,23.925889936902713
1999,16.515473660591653
2290,14.464753211214799
709,31.18861060233318
1119,25.537505126126952
530,33.944377101337096
630,32.3832195526637
1370,22.53204305365071
870,28.8597898461942
1420,21.97453897837348
630,32.3832195526637
850,29.141365691763653
900,28.441531747147867
720,31.024982388967047
940,27.891518197794063
599,32.86132370831946
780,30.14412496234967
793,29.955870040031336
560,33.47028189970409
380,36.38875515704326
1699,19.11490856595071
650,32.07755711382156
1280,23.570038011335598
1399,22.207023788250932
1850,17.744944027748545
2250,14.71915857040391
2180,15.185443718098433
1670,19.392302067379504
980,27.350263409630323
2790,12.023706696762748
1360,22.645186136429288
430,35.5602769074484
2560,12.976613384065988
1500,21.110998431797633
650,32.07755711382156
990,27.216318269025333
1700,19.105425386184148
1130,25.39856567086531
2310,14.340835067066529
1499,21.121576456712948
620,32.53687190594633
750,30.582090274073654
1590,20.1813931438398
1850,17.744944027748545
780,30.14412496234967
549,33.6435447503793
1850,17.744944027748545
950,27.755383366891557
289,37.93170546656522
990,27.216318269025333
597,32.892349787166154
540,33.78579794488505
750,30.582090274073654
1690,19.200503524008223
1100,25.779051612279492
500,34.423399106139506
350,36.892411177692736
450,35.232717565631106
860,29.000304057691736
2040,16.198485131921217
1520,20.90058752089746
2130,15.534927215111612
1030,26.686011932349174
1150,25.14764548946109
1250,23.925889936902713
499,34.439451356798614
599,32.86132370831946
1049,26.437184725957394
1650,19.586290301048304
730,30.876804261428205
730,30.876804261428205
2100,15.751186384212065
570,33.31334501097518
450,35.232717565631106
2540,13.073160399495315
2490,13.324107833120259
790,29.999231370257103
1599,20.090871382612875
590,33.0011135012405
770,30.289565977016622
2150,15.393491548583206
980,27.350263409630323
1070,26.164464356863082
2790,12.023706696762748
2970,11.479952567079998
900,28.441531747147867
990,27.216318269025333
600,32.84581888023473
560,33.47028189970409
1949,16.914498900586135
850,29.141365691763653
2300,14.402520427853474
1790,18.27435616161455
1120,25.524846895428993
1250,23.925889936902713
690,31.47280130702985
550,33.62776621100738
940,27.891518197794063
1830,17.919225048739698
1540,20.692366300294808
1380,22.419447393446504
390,36.221964661975534
1080,26.035446019427503
549,33.6435447503793
850,29.141365691763653
650,32.07755711382156
2490,13.324107833120259
1980,16.66549109230801
559,33.48600569681857
1190,24.652374197545193
1950,16.90638427725552
1120,25.524846895428993
530,33.944377101337096
490,34.58416795288907
1590,20.1813931438398
870,28.8597898461942
690,31.47280130702985
1750,18.638246035679472
1450,21.646605604099697
680,31.62316912486621
2560,12.976613384065988
550,33.62776621100738
790,29.999231370257103
1970,16.745241398049465
2980,11.45494451877645
2850,11.82274810752418
1470,21.430720467455732
1290,23.452515547961983
2990,11.430483893047274
1750,18.638246035679472
470,34.90734791411133
850,29.141365691763653
2100,15.751186384212065
1380,22.419447393446504
2180,15.185443718098433
1750,18.638246035679472
360,36.723978414901865
2040,16.198485131921217
600,32.84581888023473
450,35.232717565631106
1520,20.90058752089746
1120,25.524846895428993
2259,14.6611537100951
2290,14.464753211214799
690,31.47280130702985
1430,21.864680431041172
499,34.439451356798614
2790,12.023706696762748
1230,24.16586166681936
2170,15.254245572352314
1699,19.11490856595071
1350,22.75887664178225
390,36.221964661975534
2750,12.168627541076035
1399,22.207023788250932
2190,15.117189286418935
1160,25.023006532620546
920,28.165430127322203
650,32.07755711382156
370,36.55609307468538
2880,11.729659017659017
1670,19.392302067379504
350,36.892411177692736
490,34.58416795288907
1090,25.906975104566307
1020,26.817767382656648
1540,20.692366300294808
1840,17.831810826956925
1790,18.27435616161455
1750,18.638246035679472
1690,19.200503524008223
1730,18.823475508158204
990,27.216318269025333
2250,14.71915857040391
1790,18.27435616161455
1350,22.75887664178225
1600,20.080840780271934
800,29.854885200738913
499,34.439451356798614
1070,26.164464356863082
750,30.582090274073654
1139,25.285380615059093
1080,26.035446019427503
2130,15.534927215111612
700,31.32298091176787
490,34.58416795288907
620,32.53687190594633
499,34.439451356798614
1300,23.335540507162747
1180,24.7753708866626
1430,21.864680431041172
2430,13.643309698424698
680,31.62316912486621
790,29.999231370257103
2290,14.464753211214799
1790,18.27435616161455
960,27.61979595856343
1860,17.65862465111453
2050,16.12256678420041
2990,11.430483893047274
1060,26.294030116873035
1499,21.121576456712948
970,27.484755972809687
920,28.165430127322203
400,36.05572158948218
1399,22.207023788250932
1780,18.364507496269205
1670,19.392302067379504
650,32.07755711382156
2090,15.824367619060979
720,31.024982388967047
1299,23.347213377226822
1370,22.53204305365071
950,27.755383366891557
3680,11.064726234859847
530,33.944377101337096
440,35.396223525252566
1159,25.035445794288755
930,28.02820045127094
1099,25.791819327492323
1690,19.200503524008223
960,27.61979595856343
1850,17.744944027748545
1730,18.823475508158204
1350,22.75887664178225
1600,20.080840780271934
580,33.156955544820654
1560,20.486334769989664
1230,24.16586166681936
650,32.07755711382156
1490,21.217025021109286
580,33.156955544820654
1590,20.1813931438398
2350,14.09956784966252
2410,13.75408970078788
1680,19.296129084406672
1160,25.023006532620546
1100,25.779051612279492
1100,25.779051612279492
1050,26.424143299457366
1060,26.294030116873035
710,31.173707939080266
1070,26.164464356863082
660,31.925547028262066
850,29.141365691763653
699,31.337938317278223
2590,12.835898530229844
750,30.582090274073654
790,29.999231370257103
1480,21.32359903299532
1250,23.925889936902713
587,33.04780863494424
780,30.14412496234967
590,33.0011135012405
420,35.724877712218614
3220,11.018978131804936
1570,20.384140138698665
1200,24.529924931002164
620,32.53687190594633
2580,12.882256058934185
1200,24.529924931002164
1530,20.796203199308945
629,32.398560153976106
1450,21.646605604099697
400,36.05572158948218
1155,25.085257583219022
2450,13.534719386359033
650,32.07755711382156
570,33.31334501097518
389,36.23861907746646
2430,13.643309698424698
739,30.74391199294434
2090,15.824367619060979
499,34.439451356798614
1549,20.599381137483174
1650,19.586290301048304
730,30.876804261428205
1580,20.282492929982045
1850,17.744944027748545
1650,19.586290301048304
850,29.141365691763653
915,28.23425024881323
1780,18.364507496269205
1410,22.08494494828017
2790,12.023706696762748
700,31.32298091176787
500,34.423399106139506
2300,14.402520427853474
2980,11.45494451877645
1920,17.152204265372447
820,29.56783512942567
1850,17.744944027748545
1800,18.18475224953427
439,35.4126042294563
1769,18.46430623746275
1930,17.069716846759093
930,28.02820045127094
1990,16.586288209140932
790,29.999231370257103
1420,21.97453897837348
1590,20.1813931438398
3330,10.924539050010964
1699,19.11490856595071
2290,14.464753211214799
890,28.58040369092226
440,35.396223525252566
1250,23.925889936902713
1270,23.688107897283594
600,32.84581888023473
399,36.07232126271567
800,29.854885200738913
950,27.755383366891557
1380,22.419447393446504
1540,20.692366300294808
1140,25.27283186887601
799,29.869295183674886
1490,21.217025021109286
1350,22.75887664178225
1950,16.90638427725552
2330,14.219106613215764
1999,16.515473660591653
990,27.216318269025333
1040,26.55480390461608
790,29.999231370257103
980,27.350263409630323
480,34.74548422221301
2399,13.815952057576943
2150,15.393491548583206
499,34.439451356798614
530,33.944377101337096
455,35.151169869285766
700,31.32298091176787
2600,12.790088424099892
250,38.606847047192275
2140,15.463935670560218
1695,19.152896027274387
990,27.216318269025333
760,30.435554414257947
1690,19.200503524008223
1370,22.53204305365071
460,35.06975902858403
840,29.282974748409945
1990,16.586288209140932
2235,14.816818698219134
1450,21.646605604099697
1690,19.200503524008223
990,27.216318269025333
1290,23.452515547961983
850,29.141365691763653
2570,12.929161010212898
1120,25.524846895428993
630,32.3832195526637
660,31.925547028262066
880,28.719823057271043
550,33.62776621100738
1449,21.6574573403022
980,27.350263409630323
2240,14.784128466637128
1980,16.66549109230801
1380,22.419447393446504
1180,24.7753708866626
470,34.90734791411133
269,38.276891815277516
2560,12.976613384065988
4190,12.469496695538687
2530,13.122255041071544
1700,19.105425386184148
439,35.4126042294563
1620,19.881378320859348
1799,18.193688006726454
469,34.923564391542754
550,33.62776621100738
770,30.289565977016622
1680,19.296129084406672
1690,19.200503524008223
550,33.62776621100738
680,31.62316912486621
2630,12.655942641156297
2030,16.2749509022164
1420,21.97453897837348
380,36.38875515704326
1630,19.782468225014618
1420,21.97453897837348
2550,13.024613180493464
2310,14.340835067066529
359,36.74079705716511
450,35.232717565631106
590,33.0011135012405
550,33.62776621100738
2990,11.430483893047274
920,28.165430127322203
620,32.53687190594633
2650,12.569249232065797
1950,16.90638427725552
530,33.944377101337096
999,27.096235688781938
740,30.72917355646374
770,30.289565977016622
3200,11.043265367416218
1689,19.210041446032218
2990,11.430483893047274
2350,14.09956784966252
3050,11.295216012734201
770,30.289565977016622
2150,15.393491548583206
1690,19.200503524008223
690,31.47280130702985
690,31.47280130702985
1039,26.567900073373544
1870,17.572852697054905
2880,11.729659017659017
699,31.337938317278223
770,30.289565977016622
399,36.07232126271567
690,31.47280130702985
830,29.42513122763062
490,34.58416795288907
750,30.582090274073654
650,32.07755711382156
970,27.484755972809687
1590,20.1813931438398
1680,19.296129084406672
1270,23.688107897283594
1275,23.629004526487797
1470,21.430720467455732
920,28.165430127322203
1030,26.686011932349174
1900,17.318821370322294
550,33.62776621100738
1550,20.589076823855045
2080,15.898096276484267
550,33.62776621100738
540,33.78579794488505
889,28.594320993541295
390,36.221964661975534
1690,19.200503524008223
820,29.56783512942567
450,35.232717565631106
2450,13.534719386359033
730,30.876804261428205
1899,17.327209704940095
1620,19.881378320859348
1580,20.282492929982045
2680,12.44331478773789
1550,20.589076823855045
590,33.0011135012405
1180,24.7753708866626
429,35.57671235390957
520,34.10350368036352
3530,10.9225326266249
1580,20.282492929982045
2679,12.447433226275535
750,30.582090274073654
1890,17.402951056658782
680,31.62316912486621
630,32.3832195526637
430,35.5602769074484
1030,26.686011932349174
2980,11.45494451877645
620,32.53687190594633
1370,22.53204305365071
1250,23.925889936902713
1750,18.638246035679472
1550,20.589076823855045
800,29.854885200738913
1830,17.919225048739698
1590,20.1813931438398
380,36.38875515704326
480,34.74548422221301
2790,12.023706696762748
450,35.232717565631106
1649,19.596047192102052
2200,15.049482277313821
650,32.07755711382156
450,35.232717565631106
2790,12.023706696762748
1690,19.200503524008223
700,31.32298091176787
1410,22.08494494828017
1850,17.744944027748545
2350,14.09956784966252
2900,11.670336737287474
529,33.960265125223884
870,28.8597898461942
1350,22.75887664178225
1359,22.65653055294874
2399,13.815952057576943
1740,18.73058706063165
620,32.53687190594633
610,32.69107168180334
870,28.8597898461942
1570,20.384140138698665
2420,13.698425988319098
630,32.3832195526637
1300,23.335540507162747
1780,18.364507496269205
1200,24.529924931002164
2320,14.279697128853954
1500,21.110998431797633
2020,16.35196409508596
1480,21.32359903299532
450,35.232717565631106
750,30.582090274073654
619,32.552267249516184
2430,13.643309698424698
1050,26.424143299457366
1590,20.1813931438398
800,29.854885200738913
2400,13.810300835831036
750,30.582090274073654
1190,24.652374197545193
650,32.07755711382156
540,33.78579794488505
650,32.07755711382156
950,27.755383366891557
1190,24.652374197545193
420,35.724877712218614
1860,17.65862465111453
550,33.62776621100738
380,36.38875515704326
550,33.62776621100738
630,32.3832195526637
2420,13.698425988319098
480,34.74548422221301
1340,22.873114569709593
2250,14.71915857040391
490,34.58416795288907
1760,18.546452433301667
1040,26.55480390461608
1555,20.53763736910056
1455,21.592429036473312
1465,21.48448646815133
755,30.508753916344002
1410,22.08494494828017
1560,20.486334769989664
1800,18.18475224953427
1499,21.121576456712948
2720,12.28306611134198
2520,13.171897105222158
630,32.3832195526637
800,29.854885200738913
750,30.582090274073654
699,31.337938317278223
2690,12.402431484777338
1290,23.452515547961983
1130,25.39856567086531
2490,13.324107833120259
988,27.24306350334038
748,30.61146313674572
3350,10.914484801333536
829,29.439376983794276
1190,24.652374197545193
2100,15.751186384212065
780,30.14412496234967
699,31.337938317278223
739,30.74391199294434
1270,23.688107897283594
2170,15.254245572352314
1070,26.164464356863082
2420,13.698425988319098
750,30.582090274073654
270,38.25958049269734
799,29.869295183674886
550,33.62776621100738
1990,16.586288209140932
940,27.891518197794063
450,35.232717565631106
390,36.221964661975534
880,28.719823057271043
380,36.38875515704326
2590,12.835898530229844
970,27.484755972809687
1420,21.97453897837348
1699,19.11490856595071
2170,15.254245572352314
2590,12.835898530229844
890,28.58040369092226
620,32.53687190594633
1590,20.1813931438398
1270,23.688107897283594
580,33.156955544820654
1350,22.75887664178225
530,33.944377101337096
1400,22.195898340761236
1550,20.589076823855045
930,28.02820045127094
1350,22.75887664178225
1850,17.744944027748545
440,35.396223525252566
1750,18.638246035679472
550,33.62776621100738
750,30.582090274073654
790,29.999231370257103
880,28.719823057271043
2150,15.393491548583206
1800,18.18475224953427
4150,12.307860898199685
1220,24.286668665639247
560,33.47028189970409
2250,14.71915857040391
1820,18.00718669309684
490,34.58416795288907
750,30.582090274073654
690,31.47280130702985
2390,13.867059393448578
1450,21.646605604099697
720,31.024982388967047
800,29.854885200738913
2130,15.534927215111612
1899,17.327209704940095
1670,19.392302067379504
2899,11.67325084616148
2199,15.056228344208485
1600,20.080840780271934
1910,17.235239106560186
2300,14.402520427853474
650,32.07755711382156
1220,24.286668665639247
310,37.571616454600004
860,29.000304057691736
440,35.396223525252566
2630,12.655942641156297
2170,15.254245572352314
2630,12.655942641156297
2970,11.479952567079998
630,32.3832195526637
350,36.892411177692736
1280,23.570038011335598
659,31.94072340280217
750,30.582090274073654
419,35.74136790093723
1750,18.638246035679472
360,36.723978414901865
450,35.232717565631106
2850,11.82274810752418
1750,18.638246035679472
1220,24.286668665639247
2550,13.024613180493464
450,35.232717565631106
1379,22.430682325451077
2430,13.643309698424698
3060,11.274587345025687
1050,26.424143299457366
980,27.350263409630323
790,29.999231370257103
1050,26.424143299457366
630,32.3832195526637
380,36.38875515704326
700,31.32298091176787
500,34.423399106139506
450,35.232717565631106
2580,12.882256058934185
1680,19.296129084406672
1599,20.090871382612875
1349,22.77027580055914
1349,22.77027580055914
950,27.755383366891557
3070,11.254506099891543
690,31.47280130702985
630,32.3832195526637
2340,14.159063520151946
499,34.439451356798614
2150,15.393491548583206
370,36.55609307468538
930,28.02820045127094
2099,15.758479873681111
350,36.892411177692736
740,30.72917355646374
940,27.891518197794063
550,33.62776621100738
1250,23.925889936902713
850,29.141365691763653
2070,15.97237235648194
990,27.216318269025333
2990,11.430483893047274
699,31.337938317278223
1499,21.121576456712948
650,32.07755711382156
650,32.07755711382156
2699,12.366104558413948
790,29.999231370257103
2090,15.824367619060979
490,34.58416795288907
2140,15.463935670560218
2290,14.464753211214799
410,35.89002593956321
2050,16.12256678420041
1449,21.6574573403022
1680,19.296129084406672
530,33.944377101337096
1420,21.97453897837348
600,32.84581888023473
2530,13.122255041071544
1900,17.318821370322294
1450,21.646605604099697
499,34.439451356798614
789,30.013696095450513
399,36.07232126271567
2370,13.98221877640679
1899,17.327209704940095
730,30.876804261428205
1390,22.307399155816682
570,33.31334501097518
620,32.53687190594633
1750,18.638246035679472
490,34.58416795288907
1700,19.105425386184148
3380,10.90350909762524
1670,19.392302067379504
490,34.58416795288907
1040,26.55480390461608
1830,17.919225048739698
970,27.484755972809687
1250,23.925889936902713
1350,22.75887664178225
1490,21.217025021109286
2699,12.366104558413948
600,32.84581888023473
1099,25.791819327492323
1160,25.023006532620546
1310,23.21911288893789
1390,22.307399155816682
1700,19.105425386184148
1760,18.546452433301667
1800,18.18475224953427
1650,19.586290301048304
1920,17.152204265372447
3399,10.899106070693712
890,28.58040369092226
399,36.07232126271567
850,29.141365691763653
850,29.141365691763653
980,27.350263409630323
670,31.77408436527695
550,33.62776621100738
440,35.396223525252566
1990,16.586288209140932
1650,19.586290301048304
1050,26.424143299457366
920,28.165430127322203
1520,20.90058752089746
1650,19.586290301048304
1430,21.864680431041172
890,28.58040369092226
1400,22.195898340761236
1799,18.193688006726454
1750,18.638246035679472
1550,20.589076823855045
1660,19.489022472926713
930,28.02820045127094
380,36.38875515704326
420,35.724877712218614
1699,19.11490856595071
680,31.62316912486621
980,27.350263409630323
650,32.07755711382156
1559,20.496584341360357
1640,19.68410555174427
680,31.62316912486621
2330,14.219106613215764
1220,24.286668665639247
1220,24.286668665639247
1480,21.32359903299532
899,28.455394307509458
2149,15.400511326765056
1250,23.925889936902713
1590,20.1813931438398
500,34.423399106139506
2470,13.428318764590891
450,35.232717565631106
2580,12.882256058934185
1450,21.646605604099697
970,27.484755972809687
600,32.84581888023473
1150,25.14764548946109
1695,19.152896027274387
1750,18.638246035679472
370,36.55609307468538
580,33.156955544820654
1770,18.455206253498254
750,30.582090274073654
580,33.156955544820654
490,34.58416795288907
2370,13.98221877640679
660,31.925547028262066
2390,13.867059393448578
650,32.07755711382156
599,32.86132370831946
2499,13.277927300418035
1490,21.217025021109286
3640,11.014764642694189
520,34.10350368036352
2070,15.97237235648194
1870,17.572852697054905
480,34.74548422221301
1430,21.864680431041172
720,31.024982388967047
1230,24.16586166681936
860,29.000304057691736
1850,17.744944027748545
799,29.869295183674886
780,30.14412496234967
575,33.23508185007612
950,27.755383366891557
630,32.3832195526637
450,35.232717565631106
399,36.07232126271567
600,32.84581888023473
670,31.77408436527695
509,34.27917519036599
569,33.329014065832226
1320,23.10323269328741
2590,12.835898530229844
1299,23.347213377226822
1150,25.14764548946109
380,36.38875515704326
1040,26.55480390461608
490,34.58416795288907
530,33.944377101337096
1999,16.515473660591653
910,28.303207225947844
509,34.27917519036599
449,35.249043527577406
1399,22.207023788250932
1450,21.646605604099697
800,29.854885200738913
1120,25.524846895428993
2140,15.463935670560218
1260,23.806725205805968
600,32.84581888023473
1559,20.496584341360357
1499,21.121576456712948
590,33.0011135012405
1510,21.005519265060357
3080,11.234972277331785
2470,13.428318764590891
680,31.62316912486621
670,31.77408436527695
690,31.47280130702985
590,33.0011135012405
1090,25.906975104566307
710,31.173707939080266
1520,20.90058752089746
2120,15.60646618223739
580,33.156955544820654
1620,19.881378320859348
380,36.38875515704326
669,31.789205997559613
2870,11.760141291706365
480,34.74548422221301
1880,17.48762816556966
1490,21.217025021109286
1290,23.452515547961983
2780,12.0591157739795
750,30.582090274073654
1590,20.1813931438398
1980,16.66549109230801
790,29.999231370257103
819,29.582135627846768
1190,24.652374197545193
860,29.000304057691736
1480,21.32359903299532
640,32.23011462195544
1260,23.806725205805968
555,33.54895562753394
1030,26.686011932349174
510,34.26317768196432
455,35.151169869285766
2550,13.024613180493464
1649,19.596047192102052
1650,19.586290301048304
680,31.62316912486621
2670,12.48474551327281
550,33.62776621100738
2350,14.09956784966252
880,28.719823057271043
630,32.3832195526637
1390,22.307399155816682
1180,24.7753708866626
640,32.23011462195544
3480,10.9025058859322
2450,13.534719386359033
649,32.09278823061911
450,35.232717565631106
790,29.999231370257103
2190,15.117189286418935
1185,24.713804114282095
1050,26.424143299457366
790,29.999231370257103
620,32.53687190594633
1199,24.54214522364062
820,29.56783512942567
750,30.582090274073654
2330,14.219106613215764
390,36.221964661975534
2040,16.198485131921217
1620,19.881378320859348
360,36.723978414901865
999,27.096235688781938
1100,25.779051612279492
2290,14.464753211214799
1799,18.193688006726454
2310,14.340835067066529
399,36.07232126271567
590,33.0011135012405
2520,13.171897105222158
2950,11.531610931410242
680,31.62316912486621
640,32.23011462195544
720,31.024982388967047
390,36.221964661975534
1740,18.73058706063165
1480,21.32359903299532
499,34.439451356798614
2399,13.815952057576943
630,32.3832195526637
650,32.07755711382156
1990,16.586288209140932
1690,19.200503524008223
1720,18.916911378259144
520,34.10350368036352
650,32.07755711382156
1550,20.589076823855045
1649,19.596047192102052
780,30.14412496234967
1380,22.419447393446504
1150,25.14764548946109
620,32.53687190594633
750,30.582090274073654
830,29.42513122763062
650,32.07755711382156
1530,20.796203199308945
490,34.58416795288907
1480,21.32359903299532
790,29.999231370257103
830,29.42513122763062
2690,12.402431484777338
2450,13.534719386359033
650,32.07755711382156
1730,18.823475508158204
450,35.232717565631106
2340,14.159063520151946
2890,11.699724166186058
620,32.53687190594633
650,32.07755711382156
2120,15.60646618223739
550,33.62776621100738
700,31.32298091176787
820,29.56783512942567
1160,25.023006532620546
1080,26.035446019427503
2720,12.28306611134198
770,30.289565977016622
1730,18.823475508158204
1050,26.424143299457366
500,34.423399106139506
590,33.0011135012405
2350,14.09956784966252
2129,15.542056477808345
920,28.165430127322203
690,31.47280130702985
1850,17.744944027748545
2099,15.758479873681111
2590,12.835898530229844
450,35.232717565631106
740,30.72917355646374
699,31.337938317278223
1299,23.347213377226822
1460,21.538389324490524
800,29.854885200738913
370,36.55609307468538
520,34.10350368036352
530,33.944377101337096
1350,22.75887664178225
670,31.77408436527695
2060,16.047195859053986
1390,22.307399155816682
590,33.0011135012405
2075,15.935165888661302
1900,17.318821370322294
480,34.74548422221301
1490,21.217025021109286
1250,23.925889936902713
730,30.876804261428205
550,33.62776621100738
570,33.31334501097518
3430,10.896164709598978
379,36.40546431479163
2150,15.393491548583206
3400,10.898929074691594
3290,10.951216618258378
470,34.90734791411133
2260,14.654736096745062
840,29.282974748409945
820,29.56783512942567
750,30.582090274073654
980,27.350263409630323
550,33.62776621100738
2420,13.698425988319098
1550,20.589076823855045
2320,14.279697128853954
799,29.869295183674886
790,29.999231370257103
750,30.582090274073654
480,34.74548422221301
1090,25.906975104566307
2570,12.929161010212898
2290,14.464753211214799
1490,21.217025021109286
1680,19.296129084406672
570,33.31334501097518
560,33.47028189970409
650,32.07755711382156
2200,15.049482277313821
1050,26.424143299457366
460,35.06975902858403
630,32.3832195526637
1150,25.14764548946109
880,28.719823057271043
459,35.08603024827289
1250,23.925889936902713
1590,20.1813931438398
1749,18.647455504158835
1320,23.10323269328741
1600,20.080840780271934
499,34.439451356798614
650,32.07755711382156
530,33.944377101337096
990,27.216318269025333
3150,11.113563351496076
750,30.582090274073654
1879,17.49612598470234
1450,21.646605604099697
530,33.944377101337096
899,28.455394307509458
1850,17.744944027748545
1390,22.307399155816682
1870,17.572852697054905
710,31.173707939080266
1049,26.437184725957394
1070,26.164464356863082
630,32.3832195526637
1149,25.160139493386737
1420,21.97453897837348
1400,22.195898340761236
1890,17.402951056658782
2460,13.481245364187775
680,31.62316912486621
649,32.09278823061911
1099,25.791819327492323
3170,11.083801890140997
